Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar
9012,9012,Antal km til lav sats,VARIABEL,"Antal KM,","Gen 120, Res9012",,,,,,Ja,,,Efter,Tillæg,48,109,,"9-Antal KM, ",
9013,9013,Kørselsgodtgørelse regulering,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,48,109,,"11-Beløb, ",
9016,9016,Cykel km sats,VARIABEL,"Antal KM,",Gen 123 ,,,,,,Ja,,,Efter,Tillæg,48,109,,"9-Antal KM, ",
9017,9017,Kørselsgodtgørelse (kun indb.),VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,48,109,,"11-Beløb, ",
9018,9018,Diæter (kun indb.),VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9020,9020,Diæter,VARIABEL,"Beløb,",,,,,,,Ja,,,Efter,Tillæg,48,108,,"11-Beløb, ",
12020,9020,Korrektion Diæter,VARIABELEFTREG,"Beløb,",,,,,,9020,Ja,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9021,9021,Diæter,VARIABEL,"Enheder,Sats,",,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder,10-Sats,",
9022,9022,Diæter,VARIABEL,"Enheder,",Res9022,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9023,9023,Diæter,VARIABEL,"Enheder,",Res9023,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9024,9024,Diæter,VARIABEL,"Enheder,",Res9024,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9025,9025,Diæter,VARIABEL,"Enheder,",Res9025,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9026,9026,Diæter,VARIABEL,"Enheder,",Res9028,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9027,9027,Diæter,VARIABEL,"Enheder,",Res9027,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9028,9028,Diæter,VARIABEL,"Enheder,",Res9028,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9029,9029,Diæter,VARIABEL,"Enheder,",Res9029,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Enheder, ",
9030,9030,25 % rejsegodtgørelse,VARIABEL,"Beløb,",,,,,,,Ja,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9031,9031,Rejsegodtgørelse i DK,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9032,9032,Rejsegodtgørelse i udlandet,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9033,9033,Rejsegodtgørelse i DK,FAST,"Beløb,",,,,,,,Ja,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9034,9034,Rejsegodtgørelse i udlandet,FAST,"Beløb,",,,,,,,Ja,,,Efter,Tillæg,48,108,,"11-Beløb, ",
9035,9035,25 % rejsegodtgørelse,VARIABEL,"Antal,",Res9035,,,,,,Ja,,,Efter,Tillæg,48,108,,"9-Antal, ",
9036,9036,Skattefri udd. godtgørelse,VARIABEL,"Beløb,",,,,,,,Ja,,,Efter,,48,49,,"11-Beløb, ",
9100,9100,Udlæg,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,,,,"11-Beløb, ",
42420,9100,Udlæg,VARIABEL,"Enhed,Sats,",,,,,,9100,,,,Efter,Tillæg,,,,"9-Enhed,10-Sats,",
42422,9100,Udlæg,VARIABEL,"Enhed,Sats,",,,,,,9100,,,,Efter,Tillæg,,,,"9-Enhed,10-Sats,",
9101,9101,Udb. efter skat 1,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,,,,"11-Beløb, ",
9102,9102,Udb. efter skat 2,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,,,,"11-Beløb, ",
9103,9103,Udb. efter skat 3,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,,,,"11-Beløb, ",
9104,9104,Udb. efter skat 4,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,,,,"11-Beløb, ",
9105,9105,Udlæg til PI,VARIABEL,"Beløb,",,,,,,,,,,Efter,Tillæg,,,,"11-Beløb, ",
9106,9106,Udb. efter skat 5,VARIABEL,"Beløb,",,,,,,,,,,Efter,,,,,"11-Beløb, ",
9107,9107,Udb. efter skat 6,VARIABEL,"Beløb,",,,,,,,,,,Efter,,,,,"11-Beløb, ",
9108,9108,Udb. efter skat 7,VARIABEL,"Beløb,",,,,,,,,,,Efter,,,,,"11-Beløb, ",
9109,9109,Udb. efter skat 8,VARIABEL,"Beløb,",,,,,,,,,,Efter,,,,,"11-Beløb, ",
9110,9110,Fradrag,FAST,"Procent,",,,,,,,Ja,,,Efter,Fradrag,,,,"12-Procent, ",
9111,9111,Fradrag eget grundlag,FAST,"Procent,",Type 172,,,,,,Ja,,,Efter,Fradrag,,,,"12-Procent, ",
9112,9112,Fradrag eget grundlag,FAST,"Procent,",Type 173,,,,,,Ja,,,Efter,Fradrag,,,,"12-Procent, ",
9120,9120,Udb. efter skat A (tømmer løanrtstype 9416),STILLINGSKATEGORI,,,,,,,,,,,Efter,Tillæg,,,,,
9121,9121,Udb. efter skat B (tømmer løanrtstype 9417),STILLINGSKATEGORI,,,,,,,,,,,Efter,Tillæg,,,,,
9122,9122,Udb. efter skat C (tømmer løanrtstype 9418),STILLINGSKATEGORI,,,,,,,,,,,Efter,Tillæg,,,,,
9123,9123,Udb. efter skat A (tømmer løanrtstype 9416),VARIABEL,,,,,,,,,,,Efter,Tillæg,,,,,
9124,9124,Udb. efter skat B (tømmer løanrtstype 9417),VARIABEL,,,,,,,,,,,Efter,Tillæg,,,,,
9125,9125,Udb. efter skat C (tømmer løanrtstype 9418),VARIABEL,,,,,,,,,,,Efter,Tillæg,,,,,
9185,9185,Fritvalg lokal udbetaling NET.,VARIABEL,"Beløb,",,,,,,,Ja,,,Efter,Tillæg,,,,"11-Beløb, ",
9187,9187,Fritvalg lokal udbetaling NET.,FAST,,Tømmer saldo,,,,,,Ja,,,Efter,Tillæg,,,,,
9188,9188,Fritvalg lokal udbetaling NET.,STILLINGSKATEGORI,,,,,,,,Ja,,,Efter,,,,,,
9189,9189,Fritvalg lokal udbetaling NET.,STILLINGSKATEGORI,,,,,,,,Ja,,,Efter,,,,,,
270,9270,Opsparing 1,VARIABEL,"Antal,Sats,",,,,,,9270,,,,,,,,,"9-Antal,10-Sats,",
271,9271,Opsparing 2,VARIABEL,"Antal,Sats,",,,,,,9271,,,,,,,,,"9-Antal,10-Sats,",
272,9272,Opsparing 3,VARIABEL,"Antal,Sats,",,,,,,9272,,,,,,,,,"9-Antal,10-Sats,",
273,9273,Opsparing 4,VARIABEL,"Antal,Sats,",,,,,,9273,,,,,,,,,"9-Antal,10-Sats,",
274,9274,Opsparing 5,VARIABEL,"Antal,Sats,",,,,,,9274,,,,,,,,,"9-Antal,10-Sats,",
275,9275,Opsparing 6,VARIABEL,"Antal,Sats,",,,,,,9275,,,,,,,,,"9-Antal,10-Sats,",
276,9276,Opsparing 7,VARIABEL,"Antal,Sats,",,,,,,9276,,,,,,,,,"9-Antal,10-Sats,",
9339,9339,Gruppeliv efter skat reg. m/afregning,VARIABEL,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9340,9340,Gruppeliv efter skat m/afregning,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9341,9341,Gruppeliv efter skatm/afregning,FAST,,Res9341,,,,,,Ja,,,Efter,,,,,,
9342,9342,Gruppeliv efter skat m/afregning,FAST,,Res9342,,,,,,Ja,,,Efter,,,,,,
9343,9343,Gruppeliv efter skat m/afregning,FAST,,Res9343,,,,,,Ja,,,Efter,,,,,,
9344,9344,Gruppeliv efter skat m/afregning,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9345,9345,"Gruppeliv efter skat m/afregning, arbejdsgiverandel",FAST,,Res9345,,,Ja,,,Ja,,,Efter,,,,13,,
9346,9346,"Gruppeliv efter skat m/afregning, arbejdsgiverandel",FAST,,Res9345,,,,,,Ja,,,Efter,,,,,,
9347,9347,"Gruppeliv efter skat m/afregning, arbejdsgiverandel",VARIABEL,"Beløb,",,,,,,,Ja,,,Efter,,,,,"11-Beløb, ",
9348,9348,"Gruppeliv efter skat m/afregning, arbejdsgiverandel",FAST,"Beløb,",,,,,,,Ja,,,Efter,,,,,"11-Beløb, ",
9380,9380,Frivil. pension eft. skat,FAST,"Medarbejder pct.,Grundlag 1/2/3/4/5/6,",,,,,,,Ja,,,Efter,Fradrag,,,121,"12-Medarbejder pct.,16-Grundlag 1/2/3/4/5/6,",
9400,9400,Stop fradrag 94xx-942x,STILLINGSKATEGORI,,,,,,,,,,,Efter,,,,,,"Oprettes denne lønart på stillingskategori dannes der ikke en negativ lønseddel i perioder, hvor der ikke er bruttoløn. Gælder fradragslønarterne 94xx-942x"
9410,9410,Fast fradrag 1 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9411,9411,Fast fradrag 2 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9412,9412,Fast fradrag 3 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9413,9413,Fast fradrag 4 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9414,9414,Fast fradrag 5 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9415,9415,Fast fradrag 6 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9416,9416,Fast fradrag 7 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9417,9417,Fast fradrag 8 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9418,9418,Fast fradrag 9 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9420,9420,Fast fradrag 1 beløb i tabel,FAST,"Reducer ej,",Res9420,,,,,,Ja,,,Efter,Fradrag,,,,"13-Reducer ej, ",
9421,9421,Fast fradrag 2 beløb i tabel,FAST,"Reducer ej,",Res9421,,,,,,Ja,,,Efter,Fradrag,,,,"13-Reducer ej, ",
9422,9422,Fast fradrag 3 beløb i tabel,FAST,"Reducer ej,",Res9422,,,,,,Ja,,,Efter,Fradrag,,,,"13-Reducer ej, ",
9423,9423,Fast fradrag 4 beløb i tabel,FAST,"Reducer ej,",Res9423,,,,,,Ja,,,Efter,Fradrag,,,,"13-Reducer ej, ",
9424,9424,Fast fradrag 5 beløb i tabel,FAST,"Reducer ej,",Res9424,,,,,,Ja,,,Efter,Fradrag,,,,"13-Reducer ej, ",
9425,9425,Fast fradrag 10 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9426,9425,Fast fradrag 11 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9427,9425,Fast fradrag 12 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9428,9425,Fast fradrag 13 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9429,9425,Fast fradrag 14 beløb,FAST,"Beløb,Reducer ej,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb,13-Reducer ej,",
9430,9430,Fast fradrag 1 med saldo,FAST,"Fast fradrag,Saldo,",,,,,,,,,,Efter,Fradrag,,,,"11-Fast fradrag,17-Saldo,",
9435,9435,Fast fradrag 2 med saldo,FAST,"Fast fradrag,Saldo,",,,,,,,,,,Efter,Fradrag,,,,"11-Fast fradrag,17-Saldo,",
9440,9440,Fast fradrag 3 med saldo,FAST,"Fast fradrag,Saldo,",,,,,,,,,,Efter,Fradrag,,,,"11-Fast fradrag,17-Saldo,",
9445,9445,Fast fradrag 4 med saldo,FAST,"Fast fradrag,Saldo,",,,,,,,,,,Efter,Fradrag,,,,"11-Fast fradrag,17-Saldo,",
9450,9450,Fast fradrag 5 med saldo,FAST,"Fast fradrag,Saldo,",,,,,,,,,,Efter,Fradrag,,,,"11-Fast fradrag,17-Saldo,",
9460,9460,Kostdage,VARIABEL,"Dage,",Res9460,,,,,,Ja,,,Efter,Fradrag,,,,"9-Dage, ",
9465,9465,Kantine,VARIABEL,"Antal,Sats,",,,,,,,Ja,,,Efter,Fradrag,,,,"9-Antal,10-Sats,",
9470,9470,A-conto,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9471,9471,Variabelt fradrag 2,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
49471,9471,Variabelt fradrag 1a,VARIABEL,"Beløb,",,,,,,9471,,,,Efter,Fradrag,,,,"11-Beløb, ",
9472,9472,Variabelt fradrag 3,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
49472,9472,Variabelt fradrag 1b,VARIABEL,"Beløb,",,,,,,9472,,,,Efter,Fradrag,,,,"11-Beløb, ",
9473,9473,Variabelt fradrag 4,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
49473,9473,Variabelt fradrag 1c,VARIABEL,"Beløb,",,,,,,9473,,,,Efter,Fradrag,,,,"11-Beløb, ",
9474,9474,Variabelt fradrag 5,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
49474,9474,Variabelt fradrag 1d,VARIABEL,"Beløb,",,,,,,9474,,,,Efter,Fradrag,,,,"11-Beløb, ",
9475,9475,Variabelt fradrag 6,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
49475,9475,Variabelt fradrag 1e,VARIABEL,"Beløb,",,,,,,9475,,,,Efter,Fradrag,,,,"11-Beløb, ",
9476,9476,Variabelt fradrag 7,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9477,9477,Variabelt fradrag 8,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9478,9478,Variabelt fradrag 9,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9479,9479,Variabelt fradrag 10,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9480,9480,Variabelt fradrag T0,VARIABEL,,Res9480,,,,,,Ja,,,Efter,Fradrag,,,,,
9481,9481,Variabelt fradrag T1,VARIABEL,,Res9481,,,,,,Ja,,,Efter,Fradrag,,,,,
9482,9482,Variabelt fradrag T2,VARIABEL,,Res9482,,,,,,Ja,,,Efter,Fradrag,,,,,
9483,9483,Variabelt fradrag T3,VARIABEL,,Res9483,,,,,,Ja,,,Efter,Fradrag,,,,,
9484,9484,Variabelt fradrag T4,VARIABEL,,Res9484,,,,,,Ja,,,Efter,Fradrag,,,,,
9485,9485,Variabelt fradrag T5,VARIABEL,"Enhed,",Res9485,,,,,,Ja,,,Efter,Fradrag,,,,"9-Enhed, ",
9486,9486,Variabelt fradrag T6,VARIABEL,"Enhed,",Res9486,,,,,,Ja,,,Efter,Fradrag,,,,"9-Enhed, ",
9487,9487,Variabelt fradrag T7,VARIABEL,"Enhed,",Res9487,,,,,,Ja,,,Efter,Fradrag,,,,"9-Enhed, ",
9488,9488,Variabelt fradrag T8,VARIABEL,"Enhed,",Res9488,,,,,,Ja,,,Efter,Fradrag,,,,"9-Enhed, ",
9489,9489,Variabelt fradrag T9,VARIABEL,"Enhed,",Res9489,,,,,,Ja,,,Efter,Fradrag,,,,"9-Enhed, ",
9490,9490,Personalegode 1 efter skat,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9491,9491,Personalegode 1 efter skat,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9492,9492,Personalegode 1 efter skat,FAST,,Res9492,,,,,,,,,Efter,Fradrag,,,,,
9495,9495,Personalegode 2 efter skat,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9496,9496,Personalegode 2 efter skat,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9497,9497,Personalegode 2 efter skat,FAST,,Res9497,,,,,,,,,Efter,Fradrag,,,,,
9600,9600,Forening 1 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9601,9601,Forening 1 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9602,9602,Forening 1 med OVF.,FAST,,Res9602,,,,,,Ja,,,Efter,Fradrag,,,,,
9603,9603,Forening 2 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9604,9604,Forening 2 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9605,9605,Forening 2 med OVF.,FAST,,Res9605,,,,,,Ja,,,Efter,Fradrag,,,,,
9606,9606,Forening 3 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9607,9607,Forening 3 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9608,9608,Forening 3 med OVF.,FAST,,Res9608,,,,,,Ja,,,Efter,Fradrag,,,,,
9609,9609,Forening 4 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9610,9610,Forening 4 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9611,9611,Forening 4 med OVF.,FAST,,Res9611,,,,,,Ja,,,Efter,Fradrag,,,,,
9612,9612,Forening 5 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9613,9613,Forening 5 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9614,9614,Forening 5 med OVF.,FAST,,Res9614,,,,,,Ja,,,Efter,Fradrag,,,,,
9615,9615,Forening 6 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9616,9616,Forening 6 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9617,9617,Forening 6 med OVF.,FAST,,Res9617,,,,,,Ja,,,Efter,Fradrag,,,,,
9618,9618,Forening 7 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9619,9619,Forening 7 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9620,9620,Forening 7 med OVF.,FAST,,Res9620,,,,,,Ja,,,Efter,Fradrag,,,,,
9621,9621,Forening 8 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9622,9622,Forening 8 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9623,9623,Forening 8 med OVF.,FAST,,Res9623,,,,,,Ja,,,Efter,Fradrag,,,,,
9624,9624,Forening 9 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9625,9625,Forening 9 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9626,9626,Forening 9 med OVF.,FAST,,Res9626,,,,,,Ja,,,Efter,Fradrag,,,,,
9627,9627,Forening 10 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9628,9628,Forening 10 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9629,9629,Forening 10 med OVF.,FAST,,Res9629,,,,,,Ja,,,Efter,Fradrag,,,,,
9630,9630,Forening 11 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9631,9631,Forening 11 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9632,9632,Forening 11 med OVF.,FAST,,Res9632,,,,,,Ja,,,Efter,Fradrag,,,,,
9633,9633,Forening 12 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9634,9634,Forening 12 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9635,9635,Forening 12 med OVF.,FAST,,Res9635,,,,,,Ja,,,Efter,Fradrag,,,,,
9636,9636,Forening 13 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9637,9637,Forening 13 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9638,9638,Forening 13 med OVF.,FAST,,Res9638,,,,,,Ja,,,Efter,Fradrag,,,,,
9639,9639,Forening 14 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9640,9640,Forening 14 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9641,9641,Forening 14 med OVF.,FAST,,Res9641,,,,,,Ja,,,Efter,Fradrag,,,,,
9642,9642,Forening 15 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9643,9643,Forening 15 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9644,9644,Forening 15 med OVF.,FAST,,Res9644,,,,,,Ja,,,Efter,Fradrag,,,,,
9645,9645,Forening 16 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9646,9646,Forening 16 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9647,9647,Forening 16 med OVF.,FAST,,Res9647,,,,,,Ja,,,Efter,Fradrag,,,,,
9648,9648,Forening 17 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9649,9649,Forening 17 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9650,9650,Forening 17 med OVF.,FAST,,Res9650,,,,,,Ja,,,Efter,Fradrag,,,,,
9651,9651,Forening 18 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9652,9652,Forening 18 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9653,9653,Forening 18 med OVF.,FAST,,Res9653,,,,,,Ja,,,Efter,Fradrag,,,,,
9654,9654,Forening 19 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9655,9655,Forening 19 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9656,9656,Forening 19 med OVF.,FAST,,Res9656,,,,,,Ja,,,Efter,Fradrag,,,,,
9657,9657,Forening 20 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9658,9658,Forening 20 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9659,9659,Forening 20 med OVF.,FAST,,Res9659,,,,,,Ja,,,Efter,Fradrag,,,,,
9660,9660,Forening 21 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9661,9661,Forening 21 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9662,9662,Forening 21 med OVF.,FAST,,Res9662,,,,,,Ja,,,Efter,Fradrag,,,,,
9663,9663,Forening 22 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9664,9664,Forening 22 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9665,9665,Forening 22 med OVF.,FAST,,Res9665,,,,,,Ja,,,Efter,Fradrag,,,,,
9666,9666,Forening 23 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9667,9667,Forening 23 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9668,9668,Forening 23 med OVF.,FAST,,Res9668,,,,,,Ja,,,Efter,Fradrag,,,,,
9669,9669,Forening 24 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9670,9670,Forening 24 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9671,9671,Forening 24 med OVF.,FAST,,Res9671,,,,,,Ja,,,Efter,Fradrag,,,,,
9672,9672,Forening 25 med OVF.,FAST,"Beløb,",,,,,,,Ja,,,Efter,Fradrag,,,,"11-Beløb, ",
9673,9673,Forening 25 med OVF.,VARIABEL,"Beløb,",,,,,,,,,,Efter,Fradrag,,,,"11-Beløb, ",
9674,9674,Forening 25 med OVF.,FAST,,Res9674,,,,,,Ja,,,Efter,Fradrag,,,,,
49670,9674,Forening 1a med OVF.,FAST,,Res49670,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49671,9674,Forening 1b med OVF.,FAST,,Res49671,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49672,9674,Forening 1c med OVF.,FAST,,Res49672,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49673,9674,Forening 1d med OVF.,FAST,,Res49673,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49674,9674,Forening 1e med OVF.,FAST,,Res49674,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49675,9674,Forening 1f med OVF.,FAST,,Res49675,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49676,9674,Forening 1g med OVF.,FAST,,Res49676,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
49677,9674,Forening 1h med OVF.,FAST,,Res49677,,,,,9674,,,,Efter,Fradrag,,,,,"Træk i nettoløn, hvis der er dækning"
