Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
6034,6034,Pension ..... % i tabel,FAST,,"Res6034,6035",3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6036,6036,AM-pension arb.giv.beløb friv.,FAST,"Firma beløb,",,3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,148,,122,"14-Firma beløb, ",,
6037,6037,AM-pension arbejdsgiver % friv,FAST,"Firma pct.,Grundlag 1/2/3/4/5/6,",,3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,148,,122,"15-Firma pct.,16-Grundlag 1/2/3/4/5/6,",,
6040,6040,Pension ..... % i tabel,FAST,,"Res6040,6041",4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6044,6044,Pension ..... % i tabel,FAST,,"Res6044,6045",4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6050,6050,Pension ..... % i tabel,FAST,,"Res6050,6051",2,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6054,6054,Pension ..... % i tabel,FAST,,"Res6054,6055",2,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6070,6070,Pension ..... % i tabel,FAST,,"Res6070,6071",5,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6074,6074,Pension ..... % i tabel,FAST,,"Res6074,6075",5,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6080,6080,AM-pension ..... beløb i tabel,FAST,,"Res6080,6081",,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,122,,,
6082,6082,Pension ..... Beløb i tabel,FAST,,"Res6082,6083",,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6084,6084,Pension PI ..... beløb i tabel,FAST,,"Res6084,6085",,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6086,6086,Pension Red. beløb i tabel,FAST,"Reducer ej,","Res6086,6087",,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","13-Reducer ej, ",Beregner forholdsmæssigt ved tiltrædelse/fratrædelse mm. på skæv dato hvis man sætter 0 i reducer ej.,
6088,6088,Pension PI Red. beløb i tabel,FAST,"Reducer ej,","Res6088,6089",,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","13-Reducer ej, ",Beregner forholdsmæssigt ved tiltrædelse/fratrædelse mm. på skæv dato hvis man sætter 0 i reducer ej.,
6090,6090,Pension ..... %,FAST,"Grundlag 1/2/3/4/5/6,","Res6090,6091",1-6,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","16-Grundlag 1/2/3/4/5/6, ",,
6120,6120,Pension PI ..... % i tabel,FAST,,"Res6120,6121",1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6124,6124,Pension PI ..... % i tabel,FAST,,"Res6124,6125",1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6130,6130,Pension PI ..... % i tabel,FAST,,"Res6130,6131",3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6134,6134,Pension PI ..... % i tabel,FAST,,"Res6134,6135",3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6140,6140,Pension PI ..... % i tabel,FAST,,"Res6140,6141",4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6144,6144,Pension PI ..... % i tabel,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,"122,122",,,
6170,6170,Pension PI ..... % i tabel,FAST,,"Res6170,6171",5,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6174,6174,Pension PI ..... % i tabel,FAST,,"Res6174,6175",5,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122",,,
6190,6190,Pension PI ..... %,FAST,"Grundlag 1/2/3/4/5/6,","Res6190,6191",1-6,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","16-Grundlag 1/2/3/4/5/6, ",,
6200,6200,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6204,6204,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6209,6209,Pension ..... % §53,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5/6, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,"122,124","15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5/6, ",,
6210,6210,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6214,6214,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6220,6220,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6224,6224,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6230,6230,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,2,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6234,6234,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,2,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6250,6250,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5/6, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5/6, ",,
6270,6270,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6300,6300,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,",,1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6304,6304,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,",,1,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6309,6309,Pension ..... % §53 PI,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5/6, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,"122,124","15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5/6, ",,
6310,6310,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,",,3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6314,6314,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,",,3,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6320,6320,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,",,4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6324,6324,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,",,4,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6350,6350,Pension PI ..... %,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5/6, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5/6, ",,
6400,6400,Pension .... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6402,6402,Pension ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6405,6405,Pension ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6407,6407,Pension ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6409,6409,Pension .... beløb §53,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,"122,124","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6410,6410,Pension PI ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6412,6412,Pension PI ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6415,6415,Pension PI ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6417,6417,Pension PI ..... beløb,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6419,6419,Pension .... beløb §53 PI,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,"122,124","14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6425,6425,Pension PI ..... beløb,VARIABEL,"Firma Beløb,Medarbejder beløb,",,,,Nej,,,Nej,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma Beløb,11-Medarbejder beløb,",,"Pension PI ..... beløb, Pension PI ..... beløb, Correction pension, PI"
6429,6429,Pension .... beløb §53,VARIABEL,"Firma beløb,Medarbejder beløb,",,,,Nej,,,Nej,Nej,Nej,Før,Fradrag,13,,"122,124","14-Firma beløb,11-Medarbejder beløb,",,"Pension .... beløb §53, Pension beløb §53, PFA §53A, adjustment 2023"
6430,6430,Pension ..... %,FAST,"Pensionsgrundlag,Firma pct.,Medarbejder pct., ",,Beløb,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","11-Pensionsgrundlag,15-Firma pct.,12-Medarbejder pct., ",,
6435,6435,Pension ..... %,FAST,"Firma pct.,Medarbejder pct.,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","15-Firma pct.,12-Medarbejder pct.,",,
6437,6437,AM-pension ..... %,FAST,"Pensionsgrundlag,Firma pct.,Medarbejder pct., ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,122,"11-Pensionsgrundlag,15-Firma pct.,12-Medarbejder pct., ",,
6439,6439,AM-pension egen % friv.,FAST,"Pensionsgrundlag,Medarbejder pct.,",,,X,Nej,,,Ja,Nej,Nej,Før,Fradrag,"13,147, ",,121,"11-Pensionsgrundlag,12-Medarbejder pct.,",,
6440,6440,Pension PI ..... %,FAST,"Pensionsgrundlag,Firma pct.,Medarbejder pct., ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","11-Pensionsgrundlag,15-Firma pct.,12-Medarbejder pct., ",,
6442,6442,Pension ..... %,FAST,"Pensionsgrundlag,Firma pct.,Medarbejder pct., ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","11-Pensionsgrundlag,15-Firma pct.,12-Medarbejder pct., ",,
6450,6450,AM-pension orlov/forhøjet,FAST,"Firma beløb,Medarbejder beløb.,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,122,"14-Firma beløb,11-Medarbejder beløb.,",,
6455,6455,AM-pension orlov/forhøjet,VARIABEL,"Firma beløb,Medarbejder beløb.,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,122,"14-Firma beløb,11-Medarbejder beløb.,",,"AM-pension orlov/forhøjet, AM-pension orlov/forhøjet, AM-Pension"
6460,6460,Pension orlov/forhøjet,FAST,"Firma beløb,Medarbejder beløb,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,",,
6465,6465,Pension orlov/forhøjet,VARIABEL,"Firma beløb,Medarbejder beløb,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,"148,147",,"122,122","14-Firma beløb,11-Medarbejder beløb,",,"Pension orlov/forhøjet, Pension, AM-contribution, adjustment"
6470,6470,Fritvalgskonto-pension %,FAST,"Procent,",,,,Nej,,,Ja,Nej,Nej,Før,Oplysning,147,,"29,121","12-Procent, ",,
6471,6471,Fritvalgskonto-pension %,VARIABEL,,Tømmer saldo ,,,Nej,,,Nej,Nej,Nej,Før,Oplysning,147,,"29,121",,,"Fritvalgskonto-pension %, Fritvalgskonto-pension %, Fritvalgskonto-pension"
6472,6472,Fritvalgskonto-pension %,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,Oplysning,147,,"29,121",,,
6475,6475,Fritvalgskonto-pension PI .. %,FAST,"Procent,",,,,Nej,,,Ja,Nej,Nej,Før,Oplysning,147,,"29,121","12-Procent, ",,
6476,6476,Fritvalgskonto-pension PI .. %,VARIABEL,,Tømmer saldo,,,Nej,,,Nej,Nej,Nej,Før,Oplysning,147,,"29,121",,,
6510,6510,Fritvalgskonto udbetaling,VARIABEL,"Timer,",Res 6510 (Saldokontrol),,,Nej,,,Ja,Nej,Nej,Før,Tillæg,13,,29,"9-Timer, ",,"Fritvalgskonto udbetaling, Fritvalgskonto udbetaling, Feriefri"
6511,6511,Fritvalgskonto udbetaling,VARIABEL,"Timer,",Res 6511 (Saldokontrol,,,Nej,,,Ja,Nej,Nej,Før,Tillæg,13,,29,"9-Timer, ",,"Fritvalgskonto udbetaling, Fritvalgskonto udbetaling, FV dag 6/3"
6515,6515,Fritvalgskonto udbetaling,VARIABEL,"Timer,", kan ikke fraviges med TILØN,,,Nej,,,Ja,Nej,Nej,Før,Tillæg,13,,29,"9-Timer, ",,"Fritvalgskonto udbetaling, Fritvalgskonto udbetaling, SH udbetaling"
6516,6516,Fritvalgskonto udbetaling,FAST,"Timer,", kan ikke fraviges med TILØN,,,Nej,,,Ja,Nej,Nej,Før,Tillæg,13,,29,"9-Timer, ",,
6517,6517,Fritvalgskonto udbetaling,VARIABEL,"Antal timer,",Per9905 eller 9900/Normtid,,,Nej,,,Ja,Nej,Nej,Før,Tillæg,13,,29,"9-Antal timer, ",,"Fritvalgstimer, Fritvalgskonto udbetaling, Seniorfri v/fritvalgskonto"
6518,6517,Fritvalgskonto udbetaling,VARIABEL,"Antal timer,",Per9905 eller 9900/Normtid,,,Nej,,,Ja,Nej,Nej,Før,Tillæg,13,,29,"9-Antal timer, ",,"Fritvalgskonto udbetaling, Børneomsorgsdag, Seniorfri"
6540,6540,Fritvalgskonto udbetaling,FAST,,Tømmer saldo,,,Nej,,,Nej,Nej,Nej,Før,Tillæg,13,,29,,,
6550,6550,AM-pension minimun,FAST,,Res. 6550,,,Nej,,,Ja,Nej,Nej,Før,,148,,122,,,
6551,6551,Pension minimun,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,148,,"122,122",,,
6600,6600,Pension ..... % i tabel pulje,FAST,"Grundlag 1/2/3/4/5,",,,,Nej,,,Ja,Nej,Nej,Før,,,,122,"16-Grundlag 1/2/3/4/5, ",,
6602,6602,Pension ..... % pulje,FAST,"Firma pct.,Grundlag 1/2/3/4/5,Medarbejder pct., ",,,,Nej,,,Ja,Nej,Nej,Før,,,,122,"15-Firma pct.,16-Grundlag 1/2/3/4/5,12-Medarbejder pct., ",,
6604,6604,Pension ..... beløb pulje,FAST,"Firma beløb,Eget beløb,",,,,Nej,,,Ja,Nej,Nej,Før,,,,122,"14-Firma beløb,11-Eget beløb,",,
6640,6640,Pension ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5,Max beløb, ",,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5,17-Max beløb, ",,
6642,6642,Pension PI ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5,Max Beløb, ",,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5,17-Max Beløb, ",,
6644,6644,Pension ..... rest max,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,148,,122,,,
6646,6646,Pension ..... rest max PI,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,148,,122,,,
6650,6650,Pension ..... beløb / pulje,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6652,6652,Pension PI ..... beløb / pulje,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6654,6654,Pension ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6656,6656,Pension ..... % / pulje,FAST,"Grundlag 1/2/3/4/5,",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"16-Grundlag 1/2/3/4/5, ",,
6658,6658,Pension PI ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6660,6660,Pension PI ..... % / pulje,FAST,"Grundlag 1/2/3/4/5,",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"16-Grundlag 1/2/3/4/5, ",,
6662,6662,Udb. pension ..... / pulje,FAST,"Firma beløb,Medarbejder beløb,",,,,Nej,,,Ja,Nej,Nej,Før,,,,10,"14-Firma beløb,11-Medarbejder beløb,",,
6664,6664,Udb. pension ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,,,10,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6666,6666,Pension PI ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6668,6668,Pension ..... % / pulje,FAST,"Grundlag 1/2/3/4/5,",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"16-Grundlag 1/2/3/4/5, ",,
6670,6670,Pension PI ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6672,6672,Pension PI ..... % / pulje,FAST,"Grundlag 1/2/3/4/5,",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"16-Grundlag 1/2/3/4/5, ",,
6675,6675,Pension ..... beløb / pulje,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6677,6677,Pension PI ..... beløb / pulje,FAST,"Firma beløb,Medarbejder beløb,Reducer ej, ",,,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"14-Firma beløb,11-Medarbejder beløb,13-Reducer ej, ",,
6680,6680,Pension ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6682,6682,Pension ..... % / pulje,FAST,"Grundlag 1/2/3/4/5,",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"16-Grundlag 1/2/3/4/5, ",,
6684,6684,Pension PI ..... % / pulje,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6686,6686,Pension PI ..... % / pulje,FAST,"Grundlag 1/2/3/4/5,",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,122,"16-Grundlag 1/2/3/4/5, ",,
6688,6688,Pension  ..... % / pulje §53,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,"10,122","15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6689,6689,Pension PI ..... % / pulje §53,FAST,"Firma pct.,Medarbejder pct.,Grundlag 1/2/3/4/5, ",,1-6,,Nej,,,Ja,Nej,Nej,Før,,"148,147",,"10,122","15-Firma pct.,12-Medarbejder pct.,16-Grundlag 1/2/3/4/5, ",,
6690,6690,Pension ..... rest pulje,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,148,,122,,,
6692,6692,Pension ..... rest pulje PI,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,148,,122,,,
6694,6694,Udb. pension ..... % / pulje,FAST,,,,,Nej,,,Ja,Nej,Nej,Før,,,,10,,,
7500,7500,St. Bededagskompensation,STILLINGSKATEGORI,,,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"10,28",,,
7510,7510,St. bededagskomp. Korrektion (saldo),VARIABEL,Beløb (+/-),,,,Nej,,,Nej,Nej,Nej,,,,,,11-Beløb ,,"Korr. St. Bededagskomp, Korr. St. Bededagskomp, Korr. St. Bededagskomp jan+feb"
7525,7525,"St. bededagskomp. Udbetaling ad hoc, m/saldokontrol",VARIABEL,Beløb,,,,Ja,,,Nej,Nej,Nej,Før,Tillæg,13,,"10,28",11-Beløb ,,"Udbt. St. Kompensation ad-hoc, Udbt. St. Kompensation ad-hoc, Udbt. St. Kompensation"
7530,7530,St. bededagskomp. Løbende udbetaling pr. måned,FAST,,,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"10,28",,,
7535,7535,St. bededagskomp. Udbetaling med lønnen for maj/august,FAST,,,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"10,28",,,
7565,7565,St. Bededagskomp. STOP,FAST,,,,,Nej,,,Ja,Nej,Nej,,,,,,,,
7550,7550,Grundlag st. bededagskomp. Barsel med delvis løn,FAST,Beløb (Grundlaget),,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"10,28",,,
7555,7555,Grundlag st. bededagskomp. Barsel uden løn,VARIABEL,Beløb (Grundlaget),,,,Ja,,,Nej,Nej,Nej,Før,Tillæg,13,,"10,28",,,"Barsel grl. st. bededag tillæg, Barsel grl. st. bededag tillæg, grl. st. bededag tillæg"
7540,7540,Udbetaling af st.bededagskomp. v/fratrædelse,STILLINGSKATEGORI,,,,,Ja,,,Ja,Nej,Nej,Før,Tillæg,13,,"10,28",,,
7560,7560,St. bededagskomp. AM-Pension,FAST,Procent,F.eks. 100% = hele tillægget,,,Nej,,,Ja,Nej,Nej,Før,,147,,122,15-Firma pct.,,
7570,7570,St. bededagskomp. Ordinær pension,FAST,Procent,F.eks. 100% = hele tillægget,,,Nej,,,Ja,Nej,Nej,Før,,147,,122,15-Firma pct.,,
7575,7575,St. bededagskomp. PI pension (pengeinstitut),FAST,Procent,F.eks. 100% = hele tillægget,,,Nej,,,Ja,Nej,Nej,Før,,147,,122,15-Firma pct.,,
7580,7580,AM-pension af St. bededag,FAST,"Firma pct.,Medarbejder pct., Afregningstype",,,,Nej,,,Ja,Nej,Nej,Før,,"147,148",,,"15-Firma pct.,12-Medarbejder pct.",,
7585,7585,Pension Firma St.bededag,FAST,"Firma pct.,Medarbejder pct., Afregningstype",,,,Nej,,,Ja,Nej,Nej,,,"147,148",,,"15-Firma pct.,12-Medarbejder pct.",,
7590,7590,PI-Pension Firma St.bededag,FAST,"Firma pct.,Medarbejder pct., Reg./Kontonr.",,,,Nej,,,Ja,Nej,Nej,,,"147,148",,,"15-Firma pct.,12-Medarbejder pct.",,
7592,7592,PI-Pension Firma St.bededag §53,FAST,"Firma pct.,Medarbejder pct., Reg./Kontonr.",,,,Nej,,,Ja,Nej,Nej,,,"147,148",,,"15-Firma pct.,12-Medarbejder pct.",,
7593,7593,Pension Firma St.bededag §53,FAST,"Firma pct.,Medarbejder pct., Afregningstype",,,,Nej,,,Ja,Nej,Nej,,,"147,148",,,"15-Firma pct.,12-Medarbejder pct.",,
7595,7595,Pension Firma St.bededag §53,FAST,Firma pct.,,,,Nej,,,Ja,Nej,Nej,,,"147,148",,,"15-Firma pct.,12-Medarbejder pct.",,
7800,7800,Medarbejder obligation,FAST,"Aftalt procent.,Grundlag 1/2/3/4/5/6,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,,"12-Aftalt procent.,16-Grundlag 1/2/3/4/5/6,",,
7802,7802,Medarbejder obligation,FAST,"Aftalt procent.,Tillæg firmapension Ja/nej 1/0,Grundlag 1/2/3/4/5/6,Minus pers.goder Ja/nej 1/0, ",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,,0,,
7805,7805,Medarbejder obligation,FAST,"Aftalt Beløb,",,,,Nej,,,Ja,Nej,Nej,Før,Fradrag,13,,,"11-Aftalt Beløb, ",,
