Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
8199,8199,"Skat,  AM- og SP-bidr. grupp.",STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,nan,nan,nan,nan,nan,nan
54141,8200,Ferie indeværende år kontant,VARIABEL,nan,nan,nan,nan,Nej,nan,8200,Ja,Nej,Nej,Før,nan,nan,nan,"10, 24",nan,nan,nan
54146,8200,Feriepenge fond(kontant),VARIABEL,nan,nan,nan,nan,Nej,nan,8200,Ja,Nej,Nej,Før,nan,198,nan,10,nan,nan,nan
8209,8209,"AM-bidrag stop (jf. ligningslovens §53A,  felt 13 og indkomsttype 09)",FAST,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
8210,8210,AM-bidrag stop (felt 14),FAST,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,14,nan,nan,nan,nan,nan
12381,8218,Rettelse AM Grundlag,VARIABEL,Beløb,nan,nan,nan,Nej,nan,8218,Nej,Nej,Nej,Før,nan,nan,nan,10,11-Beløb,nan,nan
8221,8221,Regulering AM-bidrag,VARIABEL,"+:mere AM,  -:mindre AM",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Fradrag,16,nan,nan,"11-+:mere AM,  -:mindre AM",nan,nan
12221,8221,Regulering AM-bidrag EFTREG,VARIABELEFTREG,"+:mere AM,  -:mindre AM",nan,nan,nan,Nej,nan,8221,Ja,Nej,Nej,Før,Fradrag,16,nan,nan,"11-+:mere AM,  -:mindre AM",nan,nan
8223,8223,Bidrag til obl. socialsik. udl,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Fradrag,89,nan,nan,11-Beløb,nan,nan
8251,8251,Regulering A-skat,VARIABEL,"+:mere skat,  -:mindre skat",nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Fradrag,15,nan,nan,"11-+:mere skat,  -:mindre skat",nan,nan
12251,8251,Regulering A-skat EFTREG.,VARIABELEFTREG,"+:mere skat,  -:mindre skat",nan,nan,nan,Nej,nan,8251,Ja,Nej,Nej,Efter,Fradrag,15,nan,nan,"11-+:mere skat,  -:mindre skat",nan,nan
8284,8284,Feriefri brutto,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
40055,8298,Korr Dage/FP Løbende beregning,VARIABELEFTREG,"Brutto feriepenge, Ferie dage",nan,nan,nan,Nej,nan,8298,Ja,Nej,Nej,Før,nan,nan,nan,0,"11-Brutto feriepenge, 9-Ferie dage",nan,nan
40065,8298,Sygeferiepenge - lb. beregnet,VARIABELEFTREG,Bruttoferiepenge af sygeløn,nan,nan,nan,Nej,nan,8298,Ja,Nej,Nej,Før,nan,198,nan,nan,11-Bruttoferiepenge af sygeløn,Se vejledning for nærmere forklaring: https://community.visma.com/t5/Vejledninger-i-Visma-Lon/Ferie-vejledning-til-Visma-Lon/ta-p/328325,nan
40067,8298,Sygeferiepenge - lb. beregnet,VARIABELEFTREG,Antal timer,Res40067,nan,nan,Nej,nan,8298,Ja,Nej,Nej,Før,nan,198,nan,nan,9-Antal timer,Se vejledning for nærmere forklaring: https://community.visma.com/t5/Vejledninger-i-Visma-Lon/Ferie-vejledning-til-Visma-Lon/ta-p/328325,nan
4767,8300,Tildel Forskudsferie Lb.indb.,VARIABELEFTREG,"Feriedage, Bruttoferiepenge",nan,"2, 6",nan,Nej,nan,8300,Ja,Nej,Nej,Før,nan,nan,nan,24,"9-Feriedage, 11-Bruttoferiepenge",nan,nan
40120,8302,Korr. fratr. Feriep/dage I år,VARIABEL,"Feriedage, Feriepenge",nan,nan,nan,Nej,nan,8302,Ja,Nej,Nej,Før,nan,13,nan,24,"9-Feriedage, 11-Feriepenge",Se vejledning for nærmere forklaring: https://community.visma.com/t5/Vejledninger-i-Visma-Lon/Overforsel-udbetaling-og-nulstilling-af-restferie-herunder-5/ta-p/424611,nan
40125,8306,Feriepenge tidl. år (dage),VARIABEL,nan,nan,nan,nan,Nej,nan,8306,Nej,Nej,Nej,Før,nan,nan,nan,24,nan,Se vejledning for nærmere forklaring: https://community.visma.com/t5/Vejledninger-i-Visma-Lon/Overforsel-udbetaling-og-nulstilling-af-restferie-herunder-5/ta-p/424611,nan
40130,8306,Korr. fratr. Feriep/dage S år,VARIABEL,"Feriedage, Feriepenge",nan,nan,nan,Nej,nan,8306,Ja,Nej,Nej,Før,nan,13,nan,24,"9-Feriedage, 11-Feriepenge",Se vejledning for nærmere forklaring: https://community.visma.com/t5/Vejledninger-i-Visma-Lon/Overforsel-udbetaling-og-nulstilling-af-restferie-herunder-5/ta-p/424611,nan
8319,8319,AM-grundlag feriepenge,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,nan,nan,nan,nan,11-Beløb,nan,nan
4790,8324,Anmodet Feriekort udbetaling,VARIABELEFTREG,"Antal dage, Feriepenge kort",nan,nan,nan,Nej,nan,8324,Ja,Nej,Nej,Før,nan,113,nan,24,"9-Antal dage, 11-Feriepenge kort","Bogføres på 4793,  4794,  4795",nan
8349,8349,Stop bundfradrag lb.f.skat,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
8392,8392,Overførsel til FerieKonto reg.,VARIABEL,"Feriepengen netto, Opsparede feriedage, Feriepenge opsparing",nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,"203, 202",nan,24,"11-Feriepengen netto, 9-Opsparede feriedage, 14-Feriepenge opsparing",nan,nan
4441,8410,Fritvalgskonto- ferieafregning,VARIABEL,nan,nan,nan,nan,Nej,nan,8410,Nej,Nej,Nej,Før,nan,nan,nan,29,nan,nan,nan
4442,8410,Fritvalgskonto-ferieafregning,VARIABEL,nan,nan,nan,nan,Nej,nan,8410,Nej,Nej,Nej,Før,nan,nan,nan,29,nan,nan,nan
54144,8452,Feriepenge fond (kort),VARIABEL,nan,nan,nan,nan,Nej,nan,8452,Ja,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
8486,8486,Feriekonto manuel afr. alle,VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
8491,8491,Overføres til FerieKonto reg.,VARIABEL,"Feriepenge netto, Feriedage",nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,nan,nan,nan,"11-Feriepenge netto, 9-Feriedage",nan,nan
8492,8492,F.kr.konto manuel afr. år 0,VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
8546,8546,F.kr.konto manuel afr. år-1,VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
8596,8596,F.kr.konto manuel afr. år-2,VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,nan,nan,nan,nan,nan,nan,nan
5500,8620,Jubilæumsgratiale,VARIABEL,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Tillæg,69,nan,11,11-Beløb,nan,nan
5501,8620,Fratrædelsesgodtgørelse,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Tillæg,69,nan,11,11-Beløb,nan,nan
5510,8620,Tinggave ved jubilæum,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Tillæg,"69, 71",nan,11,11-Beløb,nan,nan
5511,8620,Tinggave ved Fratrædelse,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Tillæg,"69, 71",nan,11,11-Beløb,nan,nan
5520,8620,Jubilæumsgratiale pension Info,VARIABELEFTREG,Beløb til pension,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb til pension,nan,nan
5521,8620,Fratrædelsesgodtg.pension Info,VARIABELEFTREG,Beløb til pension,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb til pension,nan,nan
5530,8620,Jubilæumsgratiale pension PI,VARIABELEFTREG,Beløb til pension,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb til pension,nan,nan
5531,8620,Fratrædelsesgodtg. pension PI,VARIABELEFTREG,Beløb til pension,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb til pension,nan,nan
5540,8620,Jubilæumsgratiale AM-pension,VARIABELEFTREG,Beløb til pension,nan,nan,X,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb til pension,nan,nan
5541,8620,Fratrædelsesgodtg. AM-pension,VARIABELEFTREG,Beløb til pension,nan,nan,X,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb til pension,nan,nan
5550,8620,Jubilæumsgratiale pension PI,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb,nan,nan
5551,8620,Fratrædelsesgodtg. pension PI,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb,nan,nan
5560,8620,Jubilæumsgratiale pension INFO,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb,nan,nan
5565,8620,Fratrædelsesgodtg.pension INFO,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8620,Ja,Nej,Nej,Før,Fradrag,"69, 70, 147",nan,11,11-Beløb,nan,nan
4530,8701,Beskat SH-portioner,VARIABEL,Antal SH portioner,Res4510,nan,nan,Nej,nan,8701,Nej,Nej,Nej,Før,Tillæg,248,nan,24,9-Antal SH portioner,nan,nan
8725,8725,AM-bidrag årets SH-restsaldo,VARIABEL,"Beløb, AM-grundlag",nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,"13, 16",nan,"10, 1",0,nan,nan
8755,8755,A-skat af årets SH-restsaldo,VARIABEL,"Beløb, A-skat grundlag",nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,15,nan,nan,0,nan,nan
8760,8760,Alderspension PI beløb,FAST,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,11-Beløb,nan,nan
8761,8761,Alderspension beløb,FAST,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,11-Beløb,nan,nan
8796,8796,Manuel overf. feriekonto,VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,"203, 202",nan,nan,nan,nan,nan
48800,8800,Pension Start,FAST,nan,nan,nan,nan,Nej,nan,8800,Ja,Nej,Nej,Før,Tillæg,nan,nan,nan,nan,nan,nan
8814,8814,Værdi af fri bolig,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Beskatning,50,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8815,8815,Værdi af fri bolig,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Beskatning,50,nan,nan,11-Beløb,nan,nan
8816,8816,Fri bolig egenbetaling,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,50,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8817,8817,Fri bolig egenbetaling,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Fradrag,50,nan,nan,11-Beløb,nan,nan
8818,8818,Værdi af fri bolig direktør,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Beskatning,50,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8819,8819,Værdi af fri bolig direktør,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Beskatning,50,nan,nan,11-Beløb,nan,nan
8820,8820,Fri bolig direktør egenbet.,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,50,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8821,8821,Fri bolig direktør egenbet.,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Fradrag,50,nan,nan,11-Beløb,nan,nan
8822,8822,Værdi af fri sommerhus,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Beskatning,51,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8823,8823,Værdi af fri sommerhus,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Oplysning,51,nan,nan,11-Beløb,nan,nan
12823,8823,Korrektion fri sommerhus,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,8823,Ja,Nej,Nej,Før,Tillæg,51,nan,nan,11-Beløb,nan,nan
8824,8824,Fri sommerbolig egenbetaling,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,51,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8825,8825,Fri sommerbolig egenbetaling,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Fradrag,51,nan,nan,11-Beløb,nan,nan
8830,8830,Værdi af fri lystbåd,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Beskatning,52,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8831,8831,Værdi af fri lystbåd,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Beskatning,52,nan,nan,11-Beløb,nan,nan
8832,8832,Fri lystbåd egenbetaling,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,52,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8833,8833,Fri lystbåd egenbetaling,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Fradrag,52,nan,nan,11-Beløb,nan,nan
8834,8834,Værdi af fri TV-licens,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,53,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8835,8835,Værdi af fri TV-licens,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,53,nan,nan,11-Beløb,nan,nan
8836,8836,Fri TV-licens egenbetaling,FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,53,nan,nan,"11-Beløb, 13-Reducer ej",nan,nan
8837,8837,Fri TV-licens egenbetaling,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Fradrag,53,nan,nan,11-Beløb,nan,nan
9010,9010,Antal km til lav sats,VARIABEL,"Antal KM, Sats",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,109.0,nan,"9-Antal KM, 10-Sats",nan,nan
9011,9011,Kørselsgodtgørelse,VARIABEL,Antal km,"Gen119, 120, 108/Res9011",nan,nan,Nej,nan,nan,Ja,Nej,Nej,nan,Tillæg,nan,nan,nan,9-Antal km,nan,nan
12011,9011,Korrektion KM godtgørelse,VARIABELEFTREG,Antal km,nan,nan,nan,Nej,nan,9011,Ja,Nej,Nej,Efter,Tillæg,48,nan,nan,9-Antal km,nan,nan
9012,9012,Antal km til lav sats,VARIABEL,Antal KM,"Gen 120,  Res9012",nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,109.0,nan,9-Antal KM,nan,nan
9013,9013,Kørselsgodtgørelse regulering,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,48,109.0,nan,11-Beløb,nan,nan
9016,9016,Cykel km sats,VARIABEL,Antal KM,Gen 123,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,109.0,nan,9-Antal KM,nan,nan
9017,9017,Kørselsgodtgørelse (kun indb.),VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,48,109.0,nan,11-Beløb,nan,nan
9018,9018,Diæter (kun indb.),VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9020,9020,Diæter,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
12020,9020,Korrektion Diæter,VARIABELEFTREG,Beløb,nan,nan,nan,Nej,nan,9020,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9021,9021,Diæter,VARIABEL,"Enheder, Sats",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,"9-Enheder, 10-Sats",nan,nan
9022,9022,Diæter,VARIABEL,Enheder,Res9022,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9023,9023,Diæter,VARIABEL,Enheder,Res9023,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9024,9024,Diæter,VARIABEL,Enheder,Res9024,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9025,9025,Diæter,VARIABEL,Enheder,Res9025,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9026,9026,Diæter,VARIABEL,Enheder,Res9028,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9027,9027,Diæter,VARIABEL,Enheder,Res9027,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9028,9028,Diæter,VARIABEL,Enheder,Res9028,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9029,9029,Diæter,VARIABEL,Enheder,Res9029,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Enheder,nan,nan
9030,9030,25 % rejsegodtgørelse,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9031,9031,Rejsegodtgørelse i DK,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9032,9032,Rejsegodtgørelse i udlandet,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9033,9033,Rejsegodtgørelse i DK,FAST,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9034,9034,Rejsegodtgørelse i udlandet,FAST,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,11-Beløb,nan,nan
9035,9035,25 % rejsegodtgørelse,VARIABEL,Antal,Res9035,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,48,108.0,nan,9-Antal,nan,nan
9036,9036,Skattefri udd. godtgørelse,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,48,49.0,nan,11-Beløb,nan,nan
9100,9100,Udlæg,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
42420,9100,Udlæg,VARIABEL,"Enhed, Sats",nan,nan,nan,Nej,nan,9100,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,"9-Enhed, 10-Sats",nan,nan
42422,9100,Udlæg,VARIABEL,"Enhed, Sats",nan,nan,nan,Nej,nan,9100,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,"9-Enhed, 10-Sats",nan,nan
9101,9101,Udb. efter skat 1,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
9102,9102,Udb. efter skat 2,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
9103,9103,Udb. efter skat 3,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
9104,9104,Udb. efter skat 4,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
9105,9105,Udlæg til PI,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
9106,9106,Udb. efter skat 5,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,nan,nan,nan,nan,11-Beløb,nan,nan
9107,9107,Udb. efter skat 6,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,nan,nan,nan,nan,11-Beløb,nan,nan
9108,9108,Udb. efter skat 7,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,nan,nan,nan,nan,11-Beløb,nan,nan
9109,9109,Udb. efter skat 8,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,nan,nan,nan,nan,11-Beløb,nan,nan
9110,9110,Fradrag,FAST,Procent,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,12-Procent,nan,nan
9111,9111,Fradrag eget grundlag,FAST,Procent,Type 172,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,12-Procent,nan,nan
9112,9112,Fradrag eget grundlag,FAST,Procent,Type 173,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,12-Procent,nan,nan
9120,9120,Udb. efter skat A (tømmer løanrtstype 9416),STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9121,9121,Udb. efter skat B (tømmer løanrtstype 9417),STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9122,9122,Udb. efter skat C (tømmer løanrtstype 9418),STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9123,9123,Udb. efter skat A (tømmer løanrtstype 9416),VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9124,9124,Udb. efter skat B (tømmer løanrtstype 9417),VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9125,9125,Udb. efter skat C (tømmer løanrtstype 9418),VARIABEL,nan,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9185,9185,Fritvalg lokal udbetaling NET.,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,nan,nan,nan,11-Beløb,nan,nan
9187,9187,Fritvalg lokal udbetaling NET.,FAST,nan,Tømmer saldo,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Tillæg,nan,nan,nan,nan,nan,nan
9188,9188,Fritvalg lokal udbetaling NET.,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,nan,nan,nan,nan,nan,nan
9189,9189,Fritvalg lokal udbetaling NET.,STILLINGSKATEGORI,nan,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,nan,nan,nan,nan,nan,nan
270,9270,Opsparing 1,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9270,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
271,9271,Opsparing 2,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9271,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
272,9272,Opsparing 3,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9272,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
273,9273,Opsparing 4,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9273,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
274,9274,Opsparing 5,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9274,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
275,9275,Opsparing 6,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9275,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
276,9276,Opsparing 7,VARIABEL,"Antal, Sats",nan,nan,nan,Nej,nan,9276,Nej,Nej,Nej,nan,nan,nan,nan,nan,"9-Antal, 10-Sats",nan,nan
9339,9339,Gruppeliv efter skat reg. m/afregning,VARIABEL,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,11-Beløb,nan,nan
9340,9340,Gruppeliv efter skat m/afregning,FAST,Beløb,nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,Fradrag,nan,nan,nan,11-Beløb,nan,nan
9341,9341,Gruppeliv efter skatm/afregning,FAST,nan,Res9341,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,nan,nan,nan,nan,nan,nan
9342,9342,Gruppeliv efter skat m/afregning,FAST,nan,Res9342,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,nan,nan,nan,nan,nan,nan
9343,9343,Gruppeliv efter skat m/afregning,FAST,nan,Res9343,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Efter,nan,nan,nan,nan,nan,nan,nan
